X1,X2,X3,X4,X5,X6,Y1
20.452249,6.052851,24.872849,17.207334,17.996835,-251.610602,170
19.09345,10.23691,20.452528,20.90632,-18.003165,-247.610602,170
18.841407,7.214,30.476896,21.191822,17.996835,-247.610602,0
18.255518,8.526459,20.911974,23.761404,-18.003165,-243.610602,70
17.99174,8.797146,34.910564,24.292462,17.996835,-243.610602,0
18.274793,7.09062,19.967215,23.04186,-18.003165,-239.610602,90
18.011297,8.512186,35.007506,23.327362,17.996835,-239.610602,180
19.148685,7.73649,17.735905,20.765316,-18.003165,-235.610602,180
18.897379,5.845588,34.073736,21.050817,17.996835,-235.610602,0
31.789359,8.816735,29.798269,0,-30.003165,-231.610602,490
28.02679,7.323462,26.315671,3.341104,-26.003165,-231.610602,430
24.340062,7.844194,16.711051,11.474902,-22.003165,-231.610602,390
20.7696,10.071229,13.195492,16.708972,-18.003165,-231.610602,390
17.387177,13.165407,7.220855,20.24974,-14.003165,-231.610602,280
14.326603,16.650112,0,21.772609,-10.003165,-231.610602,250
11.840152,20.325465,0,19.53755,-6.003165,-231.610602,240
10.35021,19.742471,0,19.53755,-2.003165,-231.610602,220
10.298761,16.892787,1.01213,19.53755,1.996835,-231.610602,190
11.704791,14.5934,13.19816,19.53755,5.996835,-231.610602,160
14.140006,13.13653,24.845507,21.758524,9.996835,-231.610602,160
17.171995,9.184868,31.585485,20.424009,13.996835,-231.610602,150
20.538137,5.280576,37.529976,16.994474,17.996835,-231.610602,130
33.275629,9.288205,28.132025,0,-30.003165,-227.610602,550
29.701938,11.235294,24.2149,0,-26.003165,-227.610602,550
35.156387,5.683656,24.767837,0,-30.003165,-223.610602,550
31.794798,8.500884,17.586941,0,-26.003165,-223.610602,550
36.084387,3.215141,36.331402,0,-30.003165,-219.610602,400
33.862807,7.092123,20.611331,0,-26.003165,-219.610602,420
32.953098,4.513349,31.644907,0,-30.003165,-215.610602,400
30.504318,7.767329,19.079593,0,-26.003165,-215.610602,400
30.028826,7.899589,18.799447,0,-30.003165,-211.610602,420
27.319172,10.117539,14.639202,0,-26.003165,-211.610602,440
32.86424,19.271913,0,17.986954,53.996835,-211.610602,490
29.023621,19.459674,0,21.156888,57.996835,-211.610602,510
25.232575,20.443854,0,22.001551,61.996835,-211.610602,530
21.517322,19.48987,0,19.661252,65.996835,-211.610602,560
17.92505,19.261831,0,19.661252,69.996835,-211.610602,580
14.547155,19.853997,0,19.661252,73.996835,-211.610602,570
11.572899,20.509717,0,19.661252,77.996835,-211.610602,570
9.393843,17.309188,0,19.661252,81.996835,-211.610602,560
8.634614,14.510943,2.841682,19.661252,85.996835,-211.610602,560
9.636848,12.390599,8.407857,19.661252,89.996835,-211.610602,550
11.965832,11.335186,10.387997,19.661252,93.996835,-211.610602,540
15.016438,11.638123,9.833395,19.661252,97.996835,-211.610602,530
18.433819,13.206264,6.707798,19.661252,101.996835,-211.610602,520
22.048083,14.51555,0,19.661252,105.996835,-211.610602,490
25.776545,11.725556,3.145062,22.122874,109.996835,-211.610602,460
29.576047,9.812041,13.712608,20.809172,113.996835,-211.610602,430
33.42237,8.946038,25.136399,17.391526,117.996835,-211.610602,400
27.377986,10.063518,19.388138,0.047979,-30.003165,-207.610602,600
24.375416,12.539979,10.261892,4.959309,-26.003165,-207.610602,590
32.053027,20.904126,0,21.918644,53.996835,-207.610602,280
32.625038,11.382279,21.52121,21.323216,117.996835,-207.610602,200
26.44547,3.014686,29.132881,12.489353,181.996835,-207.610602,520
29.974098,6.884113,25.820911,7.370304,185.996835,-207.610602,510
33.608484,10.848673,10.702313,0,189.996835,-207.610602,560
37.317742,14.832275,0,0,193.996835,-207.610602,590
41.081596,18.822834,0,0,197.996835,-207.610602,600
25.087404,6.911207,18.991166,8.45927,-30.003165,-203.610602,660
21.771188,10.185356,7.211517,13.3706,-26.003165,-203.610602,650
22.703422,9.034135,32.19923,12.132164,9.996835,-203.610602,210
26.077809,8.861606,27.557601,6.68422,13.996835,-203.610602,210
29.608426,6.169825,22.779233,0,17.996835,-203.610602,140
33.245535,5.441087,25.552954,0,21.996835,-203.610602,90
36.957711,7.290001,21.517674,0,25.996835,-203.610602,170
40.724429,10.425104,15.95696,0,29.996835,-203.610602,230
44.531852,14.007908,9.854983,0,33.996835,-203.610602,290
47.72301,17.769641,0,0,37.996835,-203.610602,320
43.724112,21.617096,0,0,41.996835,-203.610602,350
39.725436,20.030814,0,11.970705,45.996835,-203.610602,340
35.727056,18.124299,0,20.149194,49.996835,-203.610602,340
31.729085,16.963104,0,28.149194,53.996835,-203.610602,300
32.306832,9.591698,16.084296,26.993052,117.996835,-203.610602,280
26.769139,7.405201,37.915605,15.307163,133.996835,-203.610602,270
23.05798,9.388503,33.65129,19.661561,137.996835,-203.610602,230
19.461606,7.453811,30.105067,22.306866,141.996835,-203.610602,220
16.057327,5.487439,21.886549,21.79364,145.996835,-203.610602,290
12.996977,6.055136,22.793336,19.824594,149.996835,-203.610602,350
10.583245,8.672794,17.430445,19.824594,153.996835,-203.610602,410
9.332134,11.709739,11.888592,19.824594,157.996835,-203.610602,440
9.704246,7.968605,15.030495,19.824594,161.996835,-203.610602,420
11.543658,4.677537,15.268867,19.824594,165.996835,-203.610602,440
14.294744,3.501433,28.850494,19.824594,169.996835,-203.610602,440
17.533493,5.885637,38.842392,22.720209,173.996835,-203.610602,410
21.035851,3.618458,32.356012,21.37235,177.996835,-203.610602,430
24.68989,4.40408,22.499572,17.935151,181.996835,-203.610602,470
28.4372,7.59596,17.583999,12.816101,185.996835,-203.610602,580
32.245278,11.313765,3.88097,4.998103,189.996835,-203.610602,640
36.094898,15.175769,0,0,193.996835,-203.610602,650
39.974058,19.094676,0,0,197.996835,-203.610602,650
23.26374,5.12398,16.346047,13.783361,-30.003165,-199.610602,440
19.642004,9.068178,9.49606,18.694691,-26.003165,-199.610602,530
16.199231,13.046399,0,21.935417,-22.003165,-199.610602,530
13.077532,17.034824,0,22.921664,-18.003165,-199.610602,480
10.565443,15.422188,0,19.884749,-14.003165,-199.610602,460
9.177981,11.555906,10.654662,19.884749,-10.003165,-199.610602,410
9.425608,7.825219,17.752852,19.884749,-6.003165,-199.610602,340
11.200394,4.574838,31.963957,19.884749,-2.003165,-199.610602,250
13.930384,3.553058,31.963957,22.991384,1.996835,-199.610602,250
17.165731,6.02655,23.006292,21.180348,5.996835,-199.610602,270
20.670488,9.592413,23.129765,17.456256,9.996835,-199.610602,310
24.328498,11.695728,21.521163,12.008312,13.996835,-199.610602,270
28.079932,9.81472,16.959682,3.15408,17.996835,-199.610602,260
31.891838,9.373762,17.696855,0,21.996835,-199.610602,280
35.744875,10.554909,15.745343,0,25.996835,-199.610602,340
39.627047,12.920711,11.830446,0,29.996835,-199.610602,400
43.530559,15.952538,5.261327,0,33.996835,-199.610602,420
47.450146,19.339652,0,0,37.996835,-199.610602,390
43.853577,19.716521,0,0,41.996835,-199.610602,360
39.867889,16.852237,0,10.735403,45.996835,-199.610602,330
35.885385,14.5346,0,17.910409,49.996835,-199.610602,310
31.907258,13.057996,3.990594,22.750045,53.996835,-199.610602,280
32.481835,9.297583,24.597678,22.154617,117.996835,-199.610602,70
25.667384,7.020071,33.138093,19.029473,133.996835,-199.610602,110
23.490817,7.855158,13.221944,21.65746,181.996835,-199.610602,420
39.244784,20.172115,0,0,197.996835,-199.610602,610
18.155772,9.629239,8.310691,22.314055,-26.003165,-195.610602,370
19.263769,11.59367,10.586448,21.075619,9.996835,-195.610602,250
23.145184,14.903297,10.029184,15.627675,13.996835,-195.610602,290
27.061159,13.659821,10.51069,6.773443,17.996835,-195.610602,330
30.998598,13.346513,11.080475,0,21.996835,-195.610602,350
34.950248,14.200989,10.834169,0,25.996835,-195.610602,340
38.911779,16.037667,10.163916,0,29.996835,-195.610602,340
42.880454,16.912075,4.365432,0,33.996835,-195.610602,330
46.854456,18.041024,0,0,37.996835,-195.610602,340
44.344949,17.421412,0,0,41.996835,-195.610602,330
40.407757,14.098308,0,7.284801,45.996835,-195.610602,310
36.484231,11.225817,8.080318,14.459806,49.996835,-195.610602,300
32.579309,9.234482,12.146531,19.299442,53.996835,-195.610602,270
28.700586,8.748276,12.915288,22.469377,57.996835,-195.610602,60
24.860329,9.989446,10.416687,23.31404,61.996835,-195.610602,20
21.079569,12.451735,5.553499,19.955422,65.996835,-195.610602,10
17.397141,15.4201,2.63648,19.955422,69.996835,-195.610602,20
13.891465,12.839336,9.520061,19.955422,73.996835,-195.610602,0
10.737089,11.13183,12.580143,19.955422,77.996835,-195.610602,10
8.342503,10.723186,13.28877,19.955422,81.996835,-195.610602,0
7.477275,11.248091,17.071162,19.955422,85.996835,-195.610602,0
8.615215,9.246331,23.888419,19.955422,89.996835,-195.610602,10
11.159489,8.744697,23.768928,19.955422,93.996835,-195.610602,10
14.382159,9.972201,25.201852,19.955422,97.996835,-195.610602,20
17.920903,8.775208,25.364964,19.955422,101.996835,-195.610602,30
21.621079,8.583081,29.646299,19.955422,105.996835,-195.610602,20
25.412267,5.699821,32.804799,23.435363,109.996835,-195.610602,20
29.259112,4.827696,35.823531,22.12166,113.996835,-195.610602,0
33.142237,6.791563,31.53826,18.704014,117.996835,-195.610602,50
37.050239,7.456442,28.033168,13.606238,121.996835,-195.610602,10
25.160334,8.702056,17.689114,21.612393,133.996835,-195.610602,50
22.935699,11.662379,3.019509,26.070651,181.996835,-195.610602,410
38.915047,21.936769,0,0,197.996835,-195.610602,550
17.477293,11.628097,4.264352,27.179211,-26.003165,-191.610602,410
18.625695,14.450327,4.290851,24.87587,9.996835,-191.610602,220
22.61688,17.21938,0,17.277237,13.996835,-191.610602,250
26.610713,17.574206,0,7.219084,17.996835,-191.610602,280
30.606156,15.575141,8.19932,0,21.996835,-191.610602,290
34.602652,13.639842,11.956238,0,25.996835,-191.610602,290
38.599874,12.708485,13.513172,0,29.996835,-191.610602,290
42.597618,12.998687,13.03793,0,33.996835,-191.610602,270
46.595749,14.436971,10.52536,0,37.996835,-191.610602,260
45.186423,15.712569,5.045341,0,41.996835,-191.610602,250
41.32947,12.063444,9.045708,2.151089,45.996835,-191.610602,240
37.502498,8.531316,14.798318,9.326095,49.996835,-191.610602,250
33.715718,5.660392,22.698518,14.165731,53.996835,-191.610602,250
34.259979,4.979811,34.617839,13.570303,117.996835,-191.610602,80
37.229279,8.922847,24.392148,8.472527,121.996835,-191.610602,40
25.283793,11.583184,12.680191,20.426829,133.996835,-191.610602,70
23.071066,15.566588,0,23.054816,181.996835,-191.610602,410
38.994983,18.652106,0,0,197.996835,-191.610602,510
17.699703,13.610461,8.304232,23.472679,-26.003165,-187.610602,410
18.834549,14.673186,3.886789,22.234243,9.996835,-187.610602,230
35.79224,5.955813,26.16969,5.714082,117.996835,-187.610602,160
37.739197,9.502125,16.490188,0.616306,121.996835,-187.610602,160
26.028792,14.987146,5.858209,17.774782,133.996835,-187.610602,120
23.885181,12.955704,11.095027,20.40277,181.996835,-187.610602,410
39.482103,14.662383,0,0,197.996835,-187.610602,540
18.791041,10.014162,14.783334,20.748969,-26.003165,-183.610602,410
19.863634,10.695175,15.935149,19.510533,9.996835,-183.610602,250
37.688496,8.83996,18.534427,0,117.996835,-183.610602,240
38.658438,11.530983,4.882613,0,121.996835,-183.610602,280
34.836166,14.825055,0,0,125.996835,-183.610602,270
31.058688,16.862382,0,7.105402,129.996835,-183.610602,250
27.344575,17.973564,0,13.414625,133.996835,-183.610602,260
23.723605,19.843339,0,17.769023,137.996835,-183.610602,220
20.245817,22.281544,0,20.414328,141.996835,-183.610602,180
16.999316,22.561466,0,19.901102,145.996835,-183.610602,190
14.144271,21.248766,0,19.153511,149.996835,-183.610602,180
11.964283,20.639776,0,19.153511,153.996835,-183.610602,190
10.873257,19.708231,0,19.153511,157.996835,-183.610602,190
11.194257,17.285238,0,19.153511,161.996835,-183.610602,190
12.821663,15.528829,4.619674,19.153511,165.996835,-183.610602,200
15.345315,12.648359,11.637321,19.153511,169.996835,-183.610602,280
18.400064,10.113539,15.893736,20.827671,173.996835,-183.610602,350
21.76341,8.751363,18.248934,19.479812,177.996835,-183.610602,410
25.312638,9.104342,17.620972,16.042613,181.996835,-183.610602,510
28.979533,11.008711,14.404285,10.923563,185.996835,-183.610602,520
32.724562,12.874241,15.374646,3.105565,189.996835,-183.610602,540
36.5237,11.131395,9.437624,0,193.996835,-183.610602,550
40.361669,10.680349,10.272386,0,197.996835,-183.610602,540
27.257246,5.470633,25.86095,9.724387,181.996835,-179.610602,0
30.692688,8.260176,24.621867,4.605338,185.996835,-179.610602,420
29.617313,2.994431,39.738271,0,181.996835,-175.610602,0
32.806538,6.875267,30.635456,0,185.996835,-175.610602,380
32.301905,4.47274,34.127178,0,181.996835,-171.610602,0
35.249067,7.635973,37.334569,0,185.996835,-171.610602,300
35.236925,7.940037,31.590621,0,181.996835,-167.610602,370
37.956877,8.449715,37.245369,0,185.996835,-167.610602,370
33.268267,9.620176,31.029362,0,181.996835,-163.610602,300
36.131548,5.895462,36.568112,0,185.996835,-163.610602,360
30.485907,9.37585,17.676545,0,181.996835,-159.610602,360
33.587225,5.487737,26.061609,0,185.996835,-159.610602,290
35.567505,11.054787,13.585436,10.701051,49.996835,-155.610602,390
39.271683,15.020193,5.7766,5.071762,53.996835,-155.610602,460
35.545469,19.000107,0,0,57.996835,-155.610602,480
31.789389,22.986996,0,6.204243,61.996835,-155.610602,500
28.100714,26.977766,0,12.481269,65.996835,-155.610602,500
28.805445,9.016173,28.1875,11.449253,117.996835,-155.610602,350
32.509054,9.521952,29.044429,4.822064,121.996835,-155.610602,340
36.275659,7.245412,35.984893,6.09311,125.996835,-155.610602,290
28.000062,10.73617,10.004831,9.458755,181.996835,-155.610602,600
31.348279,7.581163,16.612488,9.101928,185.996835,-155.610602,550
32.938955,19.776846,0,16.544761,-14.003165,-151.610602,580
29.158059,23.309739,0,19.877775,-10.003165,-151.610602,640
25.444254,20.173651,0,20.937143,-6.003165,-151.610602,670
21.831805,17.395645,0,19.2924,-2.003165,-151.610602,640
18.380571,15.173686,0,19.339329,1.996835,-151.610602,610
15.200758,13.779443,3.189078,19.384568,5.996835,-151.610602,600
12.501228,13.472391,4.225708,19.428128,9.996835,-151.610602,580
10.653561,14.322626,0,19.470022,13.996835,-151.610602,540
10.134891,16.043557,0,19.51026,17.996835,-151.610602,490
11.13255,12.362864,5.663383,19.548852,21.996835,-151.610602,460
13.309821,8.960194,13.194752,19.585807,25.996835,-151.610602,420
16.197809,6.303155,20.589832,19.621136,29.996835,-151.610602,390
19.482984,5.583408,26.380241,19.654846,33.996835,-151.610602,310
22.995746,5.609336,24.592374,19.686947,37.996835,-151.610602,350
26.646238,6.233982,22.352759,22.21394,41.996835,-151.610602,350
30.384859,8.846492,17.427209,20.184691,45.996835,-151.610602,370
34.182705,12.233491,11.563752,16.339226,49.996835,-151.610602,400
38.022033,15.90774,2.339579,10.712955,53.996835,-151.610602,420
34.45735,19.709238,0,0.331079,57.996835,-151.610602,440
30.567856,23.576513,0,10.875837,61.996835,-151.610602,460
26.711023,27.481809,0,17.152863,65.996835,-151.610602,460
35.210113,7.999474,26.493196,13.02176,125.996835,-151.610602,270
31.612834,4.759607,30.476055,17.073363,129.996835,-151.610602,180
27.965736,3.649129,36.499038,19.377957,133.996835,-151.610602,110
24.429359,5.998202,24.401136,18.458008,137.996835,-151.610602,180
21.059552,9.520542,17.23982,18.384095,141.996835,-151.610602,260
17.950374,13.315517,13.822797,18.308215,145.996835,-151.610602,310
15.261949,12.475044,11.873844,18.230342,149.996835,-151.610602,340
13.252858,9.059261,19.907646,18.150451,153.996835,-151.610602,330
12.261705,6.365037,24.026045,18.068516,157.996835,-151.610602,340
12.532381,5.563918,25.535927,17.984508,161.996835,-151.610602,370
13.991845,7.307576,21.013723,17.898398,165.996835,-151.610602,390
16.324304,10.384804,15.382679,17.810157,169.996835,-151.610602,450
19.214423,13.93871,9.181879,17.719751,173.996835,-151.610602,500
22.447834,16.260857,0,17.627147,177.996835,-151.610602,560
25.896262,13.214543,4.875381,17.76551,181.996835,-151.610602,600
29.484361,10.808923,9.870109,17.212068,185.996835,-151.610602,630
33.166832,9.541567,12.246817,14.100133,189.996835,-151.610602,660
36.915442,9.861551,11.634799,9.312669,193.996835,-151.610602,670
31.94346,21.226719,0,20.823512,-14.003165,-147.610602,420
33.224497,14.460577,7.198395,20.237838,49.996835,-147.610602,240
37.16295,17.677844,0,14.622135,53.996835,-147.610602,310
25.870975,28.542947,0,20.150465,65.996835,-147.610602,260
34.165378,10.367602,15.828697,17.787127,125.996835,-147.610602,200
15.518661,14.859293,7.790575,19.999932,145.996835,-147.610602,440
12.310159,14.665494,7.641515,19.99871,149.996835,-147.610602,460
9.708305,11.896226,12.862239,19.99596,153.996835,-147.610602,420
8.304357,9.998184,16.031167,19.991681,157.996835,-147.610602,410
8.699052,9.508269,16.865092,19.985872,161.996835,-147.610602,400
10.695077,10.623119,14.985511,19.978531,165.996835,-147.610602,420
13.604993,12.934223,11.066891,19.969657,169.996835,-147.610602,440
16.964876,15.929144,4.016815,19.959248,173.996835,-147.610602,540
20.555247,18.861979,0,19.947302,177.996835,-147.610602,550
24.274047,16.308983,0,23.012275,181.996835,-147.610602,560
28.070278,14.428847,0,22.408118,185.996835,-147.610602,610
31.916323,13.505565,4.039571,19.298335,189.996835,-147.610602,650
35.796129,13.733498,3.262747,14.515438,193.996835,-147.610602,650
31.429199,19.855853,0,23.395706,-14.003165,-143.610602,410
32.73037,17.336617,0,23.802352,49.996835,-143.610602,160
36.721857,20.098661,0,16.635594,53.996835,-143.610602,180
25.634663,30.102322,0,22.332572,65.996835,-143.610602,180
33.434802,13.527112,10.484639,20.87774,125.996835,-143.610602,140
35.099512,17.662609,0,18.013178,193.996835,-143.610602,490
31.41981,16.685037,0,26.585156,-14.003165,-139.610602,390
32.721355,19.740786,0,22.009942,49.996835,-139.610602,120
36.713822,21.472422,0,16.38631,53.996835,-139.610602,130
26.018543,29.447645,0,19.599325,65.996835,-139.610602,140
33.173768,17.043425,0,23.62838,125.996835,-139.610602,100
34.85095,21.617737,0,20.029067,193.996835,-139.610602,450
31.915739,13.94726,3.406914,21.781663,-14.003165,-135.610602,330
33.197846,16.061477,0,19.507102,49.996835,-135.610602,160
37.139126,18.147653,0,13.885637,53.996835,-135.610602,190
26.99617,27.118926,0,16.186083,65.996835,-135.610602,180
23.235276,25.620082,0,20.519749,69.996835,-135.610602,70
19.569439,22.436115,0,23.140675,73.996835,-135.610602,70
16.063867,19.554282,0,22.543018,77.996835,-135.610602,90
12.850398,17.127774,0,19.966494,81.996835,-135.610602,90
10.208703,15.373722,0,19.966494,85.996835,-135.610602,60
8.677702,14.537607,2.733657,19.966494,89.996835,-135.610602,60
8.853666,14.776085,1.091985,19.966494,93.996835,-135.610602,60
10.652337,16.041302,0,19.966494,97.996835,-135.610602,90
13.437156,15.32499,0,19.966494,101.996835,-135.610602,130
16.722502,12.715109,7.323534,23.222574,105.996835,-135.610602,150
20.2664,10.976916,10.64643,22.791939,109.996835,-135.610602,150
23.95437,10.550421,11.421597,19.810425,113.996835,-135.610602,180
27.728987,11.581453,9.537311,15.154067,117.996835,-135.610602,210
31.559176,13.745863,4.869739,22.890715,121.996835,-135.610602,200
33.39329,16.606247,0,20.450898,125.996835,-135.610602,200
35.059972,25.58682,0,18.848552,193.996835,-135.610602,430
48.38547,6.773375,22.3379,0,-30.003165,-131.610602,250
44.478886,10.092339,16.063557,0,-26.003165,-131.610602,320
40.590504,13.777953,9.738744,5.32604,-22.003165,-131.610602,330
36.726103,15.714177,0,12.958108,-18.003165,-131.610602,320
32.894138,11.944105,8.295562,17.943583,-14.003165,-131.610602,340
29.107421,8.389751,15.12087,21.249868,-10.003165,-131.610602,200
25.38621,5.487642,27.544866,22.444664,-6.003165,-131.610602,160
21.764129,4.673381,32.236501,19.728093,-2.003165,-131.610602,140
18.300136,6.750317,31.204389,19.69817,1.996835,-131.610602,150
15.103398,9.902541,31.045155,19.666648,5.996835,-131.610602,200
12.382661,8.583531,25.70716,19.633518,9.996835,-131.610602,210
10.514179,5.706499,24.889282,19.598774,13.996835,-131.610602,160
9.988274,2.849284,38.279839,19.562405,17.996835,-131.610602,140
10.99924,3.958876,32.805105,19.524403,21.996835,-131.610602,150
13.19852,7.431486,21.130076,19.484758,25.996835,-131.610602,140
16.106477,11.259719,14.456818,19.443461,29.996835,-131.610602,120
19.407119,13.884462,7.172967,19.400501,33.996835,-131.610602,130
22.931505,11.6681,5.494488,19.355866,37.996835,-131.610602,110
26.590818,10.55987,7.706939,21.158057,41.996835,-131.610602,90
30.336269,10.903079,7.044396,19.169074,45.996835,-131.610602,120
34.139521,12.579484,3.202939,15.289044,49.996835,-131.610602,170
37.983214,15.152878,0,9.675658,53.996835,-131.610602,190
35.867144,18.24763,0,0.48961,57.996835,-131.610602,220
32.148669,21.641217,0,4.816054,61.996835,-131.610602,210
28.506522,25.179215,0,11.09308,65.996835,-131.610602,210
24.97412,22.650526,0,15.426746,69.996835,-131.610602,200
21.605359,20.091084,0,18.047672,73.996835,-131.610602,100
18.489901,16.81197,0,17.780488,77.996835,-131.610602,100
15.778509,13.915208,4.949078,17.780488,81.996835,-131.610602,110
13.712995,11.688614,9.749146,17.780488,85.996835,-131.610602,120
12.614718,10.564771,11.789096,17.780488,89.996835,-131.610602,150
12.736405,10.890596,11.201422,17.780488,93.996835,-131.610602,140
14.046384,12.553715,8.094276,17.780488,97.996835,-131.610602,160
16.259944,12.924261,6.876859,17.780488,101.996835,-131.610602,150
19.064907,9.687889,13.010002,18.129571,105.996835,-131.610602,150
22.238605,7.257677,18.338484,17.698935,109.996835,-131.610602,190
25.644501,6.594889,20.409804,14.717422,113.996835,-131.610602,260
29.201461,8.143172,16.142697,10.061063,117.996835,-131.610602,280
32.860466,11.005904,17.160248,14.454365,121.996835,-131.610602,270
34.084084,13.518426,13.153603,17.096214,125.996835,-131.610602,240
30.206555,12.54694,18.296099,21.183834,129.996835,-131.610602,110
26.365643,9.708085,19.984244,23.472173,133.996835,-131.610602,90
22.580042,7.269581,21.385578,19.981546,137.996835,-131.610602,90
18.883046,6.59141,30.528408,19.988295,141.996835,-131.610602,180
15.338859,6.913035,36.187842,19.993514,145.996835,-131.610602,180
12.082706,4.723509,39.794808,19.997203,149.996835,-131.610602,190
9.418224,5.369639,32.384762,19.999363,153.996835,-131.610602,190
31.829286,29.459047,0,20.672956,189.996835,-131.610602,400
35.718547,29.564237,0,15.916424,193.996835,-131.610602,430
49.36156,5.100412,27.208146,0,-30.003165,-127.610602,0
45.538788,9.054882,17.833119,0,-26.003165,-127.610602,250
41.749239,13.037161,11.107893,0,-22.003165,-127.610602,300
38.00285,15.068873,0,7.39482,-18.003165,-127.610602,330
34.313762,11.081391,9.918753,12.376989,-14.003165,-127.610602,330
35.509391,9.513979,9.743767,9.135562,49.996835,-127.610602,180
39.219058,12.723289,2.71438,3.509983,53.996835,-127.610602,180
31.121599,5.521995,32.970495,2.309657,117.996835,-127.610602,50
34.578011,9.236402,26.401102,6.180343,121.996835,-127.610602,70
35.218429,9.953181,24.611526,12.057445,125.996835,-127.610602,130
33.041131,33.45436,0,16.053594,189.996835,-127.610602,460
36.802548,33.547025,0,11.295389,193.996835,-127.610602,510
50.635694,6.176551,23.815507,0,-30.003165,-123.610602,120
46.916854,9.70188,16.7199,0,-26.003165,-123.610602,280
37.260257,7.401904,15.457572,0,49.996835,-123.610602,140
40.811082,11.231851,6.396272,0,53.996835,-123.610602,170
33.412311,5.164651,48.409566,0,117.996835,-123.610602,40
52.186046,9.071129,17.804656,0,-30.003165,-119.610602,650
48.586017,11.758489,13.302906,0,-26.003165,-119.610602,630
39.341284,7.145668,16.915156,0,49.996835,-119.610602,220
42.719484,11.064667,6.72818,0,53.996835,-119.610602,250
36.002933,7.406403,44.182561,0,117.996835,-119.610602,80
53.988826,12.586539,11.899012,0,-30.003165,-115.610602,670
50.517433,14.642324,7.963337,0,-26.003165,-115.610602,660
41.703076,8.906905,11.023237,0,49.996835,-115.610602,420
44.903945,12.275962,4.070816,0,53.996835,-115.610602,390
38.833488,7.332103,40.917021,0,117.996835,-115.610602,70
56.019669,16.32656,2.623481,0,-30.003165,-111.610602,700
52.682264,17.95921,0,0,-26.003165,-111.610602,690
49.443287,20.261044,0,0,-22.003165,-111.610602,680
46.323388,21.624368,0,0,-18.003165,-111.610602,680
43.348286,19.061468,0,0,-14.003165,-111.610602,670
40.549865,17.060652,0,0,-10.003165,-111.610602,650
37.967213,15.836418,0,0,-6.003165,-111.610602,640
35.647257,15.573003,0,0,-2.003165,-111.610602,630
33.644384,14.68256,7.194826,0,1.996835,-111.610602,630
32.018155,12.617221,11.300427,0,5.996835,-111.610602,620
30.828232,11.610811,13.033621,0,9.996835,-111.610602,620
30.12636,11.934304,12.484486,0,13.996835,-111.610602,610
29.946873,13.49238,9.696558,0,17.996835,-111.610602,610
30.299057,15.926738,3.328605,0,21.996835,-111.610602,610
31.164893,18.859399,0,0,25.996835,-111.610602,610
32.503357,16.210303,0,0,29.996835,-111.610602,600
34.259099,13.19622,0,0,33.996835,-111.610602,600
36.371741,10.840041,7.166827,0,37.996835,-111.610602,590
38.783001,9.637052,9.49694,0,41.996835,-111.610602,590
41.440787,10.011946,8.761004,0,45.996835,-111.610602,560
44.300751,11.815471,5.172711,0,49.996835,-111.610602,530
47.326252,14.524863,0,0,53.996835,-111.610602,490
41.855327,7.086277,29.778673,0,117.996835,-111.610602,220
X1- Distance to the Closest Building Center (unit:m),X2-Distance to the Closest Tree (unit:m),X3- TreeCoverageLengthWithin10mBuffer (unit:m),X4- BuildCoverageLengthWithin10mBuffer (unit:m),X5-Point X,X6-Point Y,Y1- Daylight Each Point
28.921488,5.717347,28.673747,6.904687,197.996835,-299.610602,560
25.409449,6.969165,22.164672,15.440219,149.996835,-295.610602,390
21.843197,10.155665,27.674346,19.180151,153.996835,-295.610602,450
18.455634,10.091001,24.926348,21.01493,157.996835,-295.610602,510
15.365401,7.761454,19.234387,19.243794,161.996835,-295.610602,430
12.789868,7.117026,20.678366,19.243794,165.996835,-295.610602,410
11.093505,8.547745,17.65072,19.243794,169.996835,-295.610602,570
10.702851,11.290519,12.794692,19.243794,173.996835,-295.610602,620
11.748879,10.448531,12.435253,19.243794,177.996835,-295.610602,590
13.911194,9.134707,17.072548,19.243794,181.996835,-295.610602,560
16.763247,6.103616,25.315101,20.477635,185.996835,-295.610602,570
20.012287,3.385678,26.932185,20.454549,189.996835,-295.610602,540
23.494186,4.203748,25.139375,17.633205,193.996835,-295.610602,540
27.119401,7.475305,19.481067,13.124524,197.996835,-295.610602,560
31.615497,15.003705,8.220694,0,37.996835,-291.610602,460
34.797689,18.990362,0,0,41.996835,-291.610602,500
38.13422,22.981656,0,8.238971,45.996835,-291.610602,530
35.339254,23.824583,0,14.211236,49.996835,-291.610602,530
31.508335,20.365614,0,18.338253,53.996835,-291.610602,540
27.725214,17.143678,0,20.70597,57.996835,-291.610602,550
24.012492,14.319678,6.33587,19.196787,61.996835,-291.610602,550
20.408628,12.17377,10.723053,19.196787,65.996835,-291.610602,550
16.983062,11.106221,12.601785,19.196787,69.996835,-291.610602,520
13.868551,11.423469,15.901822,19.196787,73.996835,-291.610602,490
11.324708,11.566387,24.229852,19.196787,77.996835,-291.610602,450
9.806187,7.796665,21.209467,19.196787,81.996835,-291.610602,370
9.801715,4.449121,24.394355,19.196787,85.996835,-291.610602,320
11.313086,3.286542,25.153511,19.196787,89.996835,-291.610602,270
13.852734,5.814468,24.015461,19.196787,93.996835,-291.610602,270
16.96498,9.424156,20.131568,19.196787,97.996835,-291.610602,300
20.389283,11.58899,22.595083,19.196787,101.996835,-291.610602,320
